Title,Genre,Rate,Votes,Gross(M)
156. Downfall (2004),Drama,8.2,326660,5.51
128. The Kid (1921),Drama,8.3,110513,5.45
190. The Gold Rush (1925),Drama,8.2,98647,5.45
243. Amores Perros (2000),Drama,8.1,220525,5.38
71. Once Upon a Time in America (1984),Drama,8.4,304974,5.32
56. Your Name. (2016),Drama,8.4,183264,5.02
188. The Treasure of the Sierra Madre (1948),Drama,8.2,112389,5.01
272. Fanny and Alexander (1982),Drama,8.1,56644,4.97
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
"397. Blood In, Blood Out (1993)",Drama,8.0,28464,4.5
356. Persepolis (2007),Drama,8.0,87487,4.45
356. Persepolis (2007),Drama,8.0,87487,4.45
356. Persepolis (2007),Drama,8.0,87487,4.45
356. Persepolis (2007),Drama,8.0,87487,4.45
356. Persepolis (2007),Drama,8.0,87487,4.45
356. Persepolis (2007),Drama,8.0,87487,4.45
356. Persepolis (2007),Drama,8.0,87487,4.45
8. 12 Angry Men (1957),Drama,8.9,674629,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
311. Rebecca (1940),Drama,8.1,120476,4.36
84. Uri: The Surgical Strike (2019),Drama,8.3,41887,4.19
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
383. Dancer in the Dark (2000),Drama,8.0,100634,4.18
170. Ran (1985),Drama,8.2,110056,4.14
291. What Ever Happened to Baby Jane? (1962),Drama,8.1,49174,4.05
258. Three Colors: Red (1994),Drama,8.1,88697,4.04
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
351. My Name Is Khan (2010),Drama,8.0,97146,4.02
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
306. Ace in the Hole (1951),Drama,8.1,30824,3.97
192. Portrait of a Lady on Fire (2019),Drama,8.1,53839,3.76
98. Requiem for a Dream (2000),Drama,8.3,753713,3.64
197. Mommy (I) (2014),Drama,8.1,49275,3.49
321. Shoplifters (2018),Drama,8.0,58260,3.31
321. Shoplifters (2018),Drama,8.0,58260,3.31
321. Shoplifters (2018),Drama,8.0,58260,3.31
321. Shoplifters (2018),Drama,8.0,58260,3.31
321. Shoplifters (2018),Drama,8.0,58260,3.31
321. Shoplifters (2018),Drama,8.0,58260,3.31
321. Shoplifters (2018),Drama,8.0,58260,3.31
201. Wild Tales (2014),Drama,8.1,172434,3.11
219. Zindagi Na Milegi Dobara (2011),Drama,8.1,66262,3.11
104. Reservoir Dogs (1992),Drama,8.3,902744,2.83
212. Barfi! (2012),Drama,8.1,74509,2.8
251. In the Mood for Love (2000),Drama,8.1,120591,2.73
262. Raise the Red Lantern (1991),Drama,8.1,29016,2.6
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
"369. Spring, Summer, Fall, Winter... and Spring (2003)",Drama,8.0,76069,2.38
232. Lage Raho Munna Bhai (2006),Drama,8.1,42267,2.22
152. Rang De Basanti (2006),Drama,8.2,109864,2.2
"267. Paris, Texas (1984)",Drama,8.1,87836,2.18
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
370. The Sea Inside (I) (2004),Drama,8.0,76659,2.09
196. The Handmaiden (2016),Drama,8.1,107104,2.01
323. Marriage Story (2019),Drama,8.0,232900,2.0
323. Marriage Story (2019),Drama,8.0,232900,2.0
323. Marriage Story (2019),Drama,8.0,232900,2.0
323. Marriage Story (2019),Drama,8.0,232900,2.0
323. Marriage Story (2019),Drama,8.0,232900,2.0
323. Marriage Story (2019),Drama,8.0,232900,2.0
323. Marriage Story (2019),Drama,8.0,232900,2.0
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
372. Kal ho naa ho (2003),Drama,8.0,62395,1.79
283. Cries & Whispers (1972),Drama,8.1,29447,1.74
54. Capernaum (2018),Drama,8.4,56305,1.66
387. The Celebration (1998),Drama,8.0,76840,1.65
387. The Celebration (1998),Drama,8.0,76840,1.65
387. The Celebration (1998),Drama,8.0,76840,1.65
387. The Celebration (1998),Drama,8.0,76840,1.65
387. The Celebration (1998),Drama,8.0,76840,1.65
387. The Celebration (1998),Drama,8.0,76840,1.65
387. The Celebration (1998),Drama,8.0,76840,1.65
139. Bhaag Milkha Bhaag (2013),Drama,8.2,59970,1.63
125. Citizen Kane (1941),Drama,8.3,392283,1.59
295. The Virgin Spring (1960),Drama,8.1,26213,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
378. Dogville (2003),Drama,8.0,135832,1.53
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
332. The Tale of The Princess Kaguya (2013),Drama,8.0,37070,1.51
225. Departures (2008),Drama,8.1,47933,1.5
380. Donnie Darko (2001),Drama,8.0,731386,1.48
380. Donnie Darko (2001),Drama,8.0,731386,1.48
380. Donnie Darko (2001),Drama,8.0,731386,1.48
380. Donnie Darko (2001),Drama,8.0,731386,1.48
380. Donnie Darko (2001),Drama,8.0,731386,1.48
380. Donnie Darko (2001),Drama,8.0,731386,1.48
380. Donnie Darko (2001),Drama,8.0,731386,1.48
137. Queen (2013),Drama,8.2,59874,1.43
127. Metropolis (1927),Drama,8.3,157436,1.24
193. Pink (III) (2016),Drama,8.1,38119,1.24
65. Like Stars on Earth (2007),Drama,8.4,163796,1.22
155. Swades (2004),Drama,8.2,81831,1.22
148. Chak De! India (2007),Drama,8.2,72790,1.11
235. Tae Guk Gi: The Brotherhood of War (2004),Drama,8.1,37485,1.11
